latitude,longitude,elevation_m,cumulative_distance_km,segment_distance_km,slope_percent,arrival_timestamp,vehicle_speed_kmh,duration_hours,temperature,rainfall,wind_speed,cloud_cover,predicted_ghi,predicted_direct_radiation,predicted_dhi,predicted_dni,solar_timestamp,solar_latitude,solar_longitude,solar_vehicle_speed_kmh,solar_ghi_w_m2,solar_direct_radiation_w_m2,solar_dhi_w_m2,solar_dni_w_m2,solar_cloud_cover_percent,solar_ambient_temperature_c,solar_wind_speed_kmh,solar_solar_elevation_deg,solar_solar_azimuth_deg,solar_poa_irradiance_w_m2,solar_tilt_factor,solar_cloud_correction_factor,solar_effective_irradiance_w_m2,solar_cell_temperature_c,solar_temperature_derating_factor,solar_adjusted_panel_efficiency,solar_solar_power_w,solar_net_solar_power_w,solar_duration_hours,solar_solar_energy_wh,solar_solar_energy_kwh,solar_distance_km,elevation_gain_m,rolling_resistance_force_n,aerodynamic_drag_force_n,rolling_energy_wh,drag_energy_wh,elevation_energy_wh,temperature_energy_factor,energy_consumed_wh,net_energy_consumption_wh,battery_remaining_wh,battery_remaining_percent,cumulative_distance_km,average_net_energy_wh_per_km,remaining_range_km,weather_risk,cumulative_solar_energy_wh
11.45368,77.78392,224.0,300.01594202575353,10.025240892126533,0.5303512,2026-06-25 13:27:17.407114412,55.0,0.18227711,30.51,0.0,19.51,21.76843789176468,653.96,582.7815617815079,71.17843821849215,603.3398692945823,2026-06-25 13:27:17,11.45368,77.78392,55.0,653.96,582.7815617815079,71.17843821849215,603.3398692945823,21.76843789176468,30.51,19.51,64.182,300.832,614.293,0.93934,0.85851,527.374,42.113,0.93155,0.20494,216.161,205.353,0.182277113199234,37.431,0.03743,10.025,53.0,147.09975,138.53648,455.15753,428.66098,240.62613,1.0851,1220.1349,1182.7039,31293.445,52.155743,310.04117,92.589485,337.98053,0.06530531367529403,796.43
11.49269,77.85946,293.0,310.04118291788006,9.974128667825653,0.68826276,2026-06-25 13:38:13.604700080,55.0,0.18134779,30.51,0.0,19.51,20.148005692342828,653.96,588.0800509871774,65.87994901282264,608.8252689613719,2026-06-25 13:38:13,11.49269,77.85946,55.0,653.96,588.0800509871774,65.87994901282264,608.8252689613719,20.148005692342828,30.51,19.51,61.811,298.644,602.493,0.9213,0.86904,523.589,41.995,0.93202,0.20504,214.718,203.982,0.1813477873802185,36.992,0.03699,9.974,69.0,147.09975,138.53648,452.83698,426.47552,313.26797,1.0851,1294.0691,1257.077,30036.37,50.060616,320.01532,93.63187,320.79218,0.06044401707702848,833.4219999999999
11.52196,77.94041,272.0,320.0153115857057,10.05295986419668,-0.2105447,2026-06-25 13:49:06.456758336,55.0,0.18278109,30.51,0.0,19.51,18.266792808079913,653.96,594.2312408761403,59.72875912385973,615.1934493345946,2026-06-25 13:49:06,11.52196,77.94041,55.0,653.96,594.2312408761403,59.72875912385973,615.1934493345946,18.266792808079913,30.51,19.51,59.395,296.887,589.223,0.90101,0.88127,519.262,41.859,0.93256,0.20516,213.067,202.414,0.18278108537197113,36.997,0.037,10.053,0.0,147.09975,138.53648,456.41602,429.8462,0.0,1.0851,961.6831,924.6861,29111.684,48.51947,330.06827,93.5816,311.0834,0.05480037842423974,870.4189999999999
11.56167,78.02127,257.0,330.0682714499024,9.95421730488846,-0.14920978,2026-06-25 14:00:04.468676720,55.0,0.18098576,30.44,0.0,19.47,30.329218515990565,543.03,460.68162234630825,82.34837765369173,531.9493173447091,2026-06-25 14:00:04,11.56167,78.02127,55.0,543.03,460.68162234630825,82.34837765369173,531.9493173447091,30.329218515990565,30.44,19.47,56.93,295.43,528.124,0.97255,0.80286,424.01,38.823,0.94471,0.20784,176.249,167.436,0.18098576366901398,30.304,0.0303,9.954,0.0,147.09975,138.38777,451.93298,425.16727,0.0,1.0844,951.1275,920.82355,28190.86,46.984764,340.0225,93.55011,301.34503,0.09098765554797168,900.7229999999998
11.60806,78.09843,252.0,340.02248875479086,10.024927451002554,-0.050229967,2026-06-25 14:10:56.017445768,55.0,0.1822714,30.98,0.0,19.86,28.45947517464753,543.03,465.7582559795557,77.27174402044426,537.8113089341742,2026-06-25 14:10:56,11.60806,78.09843,55.0,543.03,465.7582559795557,77.27174402044426,537.8113089341742,28.45947517464753,30.98,19.86,54.466,294.244,514.925,0.94824,0.81501,419.671,39.13,0.94348,0.20757,174.219,165.508,0.18227140605449677,30.167,0.03017,10.025,0.0,147.09975,139.84105,455.1433,432.68405,0.0,1.0898,967.55426,937.38727,27253.473,45.422455,350.04742,93.548836,291.32883,0.08537842552394259,930.8899999999999
11.65593,78.14085,276.0,350.0474162057934,10.03951824521539,0.23940323,2026-06-25 14:21:52.194515288,55.0,0.18253669,30.98,0.0,19.86,26.116095506894478,543.03,472.1208832844555,70.90911671554449,545.1582381086484,2026-06-25 14:21:52,11.65593,78.14085,55.0,543.03,472.1208832844555,70.90911671554449,545.1582381086484,26.116095506894478,30.98,19.86,51.997,293.279,500.481,0.92165,0.83025,415.522,39.0,0.944,0.20768,172.591,163.962,0.18253669142723083,29.929,0.02993,10.04,24.0,147.09975,139.84105,455.80576,433.3138,108.962776,1.0898,1087.7101,1057.7811,26195.691,43.659485,360.08694,93.87819,279.03918,0.07834828652068343,960.8189999999998
11.71159,78.08706,310.0,360.0869344510088,9.937867020487147,0.33866167,2026-06-25 14:32:49.326618613,55.0,0.18068849,30.98,0.0,19.86,23.431670963237515,543.03,479.4094985841656,63.62050141583438,553.574406119263,2026-06-25 14:32:49,11.71159,78.08706,55.0,543.03,479.4094985841656,63.62050141583438,553.574406119263,23.431670963237515,30.98,19.86,49.598,292.506,485.173,0.89346,0.84769,411.278,38.867,0.94453,0.2078,170.925,162.378,0.18068848550319672,29.34,0.02934,9.938,34.0,147.09975,139.84105,451.19067,428.92645,154.36394,1.0898,1127.3774,1098.0375,25097.652,41.829422,370.0248,94.32435,266.0782,0.07029501288971254,990.1589999999999
11.782,78.05776,292.0,370.02480147149595,9.990827049972893,-0.18112539,2026-06-25 14:43:39.805187224,55.0,0.1816514,30.98,0.0,19.86,20.35446739169925,543.03,487.7645678614278,55.26543213857218,563.2220091119136,2026-06-25 14:43:39,11.782,78.05776,55.0,543.03,487.7645678614278,55.26543213857218,563.2220091119136,20.35446739169925,30.98,19.86,47.196,291.862,468.488,0.86273,0.8677,406.506,38.718,0.94513,0.20793,169.048,160.595,0.18165139853954315,29.172,0.02917,9.991,0.0,147.09975,139.84105,453.59512,431.21225,0.0,1.0898,964.26306,935.09106,24162.562,40.27094,380.01562,94.30517,256.21674,0.061063402175097745,1019.3309999999999
11.86564,78.08182,334.0,380.01562852146884,10.021050840704106,0.42038563,2026-06-25 14:54:33.750230497,55.0,0.18220092,30.98,0.0,19.86,16.819963486627532,543.03,497.36127613928323,45.66872386071674,574.3033333270218,2026-06-25 14:54:33,11.86564,78.08182,55.0,543.03,497.36127613928323,45.66872386071674,574.3033333270218,16.819963486627532,30.98,19.86,44.725,291.321,449.806,0.82833,0.89067,400.629,38.535,0.94586,0.20809,166.733,158.397,0.18220092356204987,28.86,0.02886,10.021,42.0,147.09975,139.84105,454.96732,432.51672,190.68486,1.0898,1174.9885,1146.1284,23016.434,38.36072,390.03668,94.82074,242.73628,0.05045989045988259,1048.1909999999998
11.93717,78.05351,340.0,390.03667936217295,9.984150182446228,0.05987396,2026-06-25 15:05:29.673558250,55.0,0.18153,30.78,0.0,21.31,28.771329559590818,443.3,379.52834803116696,63.771651968833055,536.7341370907325,2026-06-25 15:05:29,11.93717,78.05351,55.0,443.3,379.52834803116696,63.771651968833055,536.7341370907325,28.771329559590818,30.78,21.31,42.281,290.91,424.872,0.95843,0.81299,345.415,36.247,0.95501,0.2101,145.145,137.888,0.18152999877929688,25.031,0.02503,9.984,6.0,147.09975,145.3108,453.29196,447.7793,27.240694,1.0878,1009.81775,984.78674,22031.646,36.71941,400.02084,94.91594,232.11746,0.08631398867877245,1073.2219999999998
12.00937,78.08295,506.0,400.0208295446192,10.046350180379704,1.6626352,2026-06-25 15:16:23.181570192,55.0,0.18266091,30.78,0.0,21.31,24.92206740703472,443.3,388.06023759230754,55.23976240769247,548.8000510207669,2026-06-25 15:16:23,12.00937,78.08295,55.0,443.3,388.06023759230754,55.23976240769247,548.8000510207669,24.92206740703472,30.78,21.31,39.788,290.592,406.441,0.91685,0.83801,340.6,36.096,0.95562,0.21024,143.212,136.052,0.18266090750694275,24.851,0.02485,10.046,166.0,147.09975,145.3108,456.11594,450.5689,753.65924,1.0878,1806.1223,1781.2712,20250.375,33.750626,410.06717,96.93441,208.908,0.07476620222110415,1098.0729999999999
12.09075,78.1142,476.0,410.0671797249989,9.942903846557954,-0.2986159,2026-06-25 15:27:20.760854727,55.0,0.18078007,30.78,0.0,21.31,20.439287751938718,443.3,397.9963186978278,45.30368130217221,562.8517916770327,2026-06-25 15:27:20,12.09075,78.1142,55.0,443.3,397.9963186978278,45.30368130217221,562.8517916770327,20.439287751938718,30.78,21.31,37.28,290.354,386.226,0.87125,0.86714,334.914,35.919,0.95633,0.21039,140.926,133.88,0.1807800680398941,24.203,0.0242,9.943,0.0,147.09975,145.3108,451.41934,445.92944,0.0,1.0878,976.136,951.933,19298.443,32.16407,420.01007,96.906136,199.14574,0.061317863255816146,1122.2759999999998
12.17306,78.12888,463.0,420.01008357155683,10.00987796417212,-0.13074651,2026-06-25 15:38:11.569106500,55.0,0.18199778,30.78,0.0,21.31,15.179430255778147,443.3,409.65479283806775,33.64520716193226,579.339363922736,2026-06-25 15:38:11,12.17306,78.12888,55.0,443.3,409.65479283806775,33.64520716193226,579.339363922736,15.179430255778147,30.78,21.31,34.807,290.199,364.343,0.82189,0.90133,328.395,35.715,0.95714,0.21057,138.301,131.386,0.18199777603149414,23.912,0.02391,10.01,0.0,147.09975,145.3108,454.46005,448.93317,0.0,1.0878,982.7111,958.79913,18339.645,30.566072,430.01996,96.88005,189.3026,0.04553829076733444,1146.1879999999999
12.25414,78.09399,495.0,430.01996153572895,10.016721695592707,0.3196842,2026-06-25 15:49:06.761118702,55.0,0.18212222,30.78,0.0,21.31,8.950314363263523,443.3,423.46162821382643,19.83837178617358,598.8651777645865,2026-06-25 15:49:06,12.25414,78.09399,55.0,443.3,423.46162821382643,19.83837178617358,598.8651777645865,8.950314363263523,30.78,21.31,32.364,290.116,340.405,0.76789,0.94182,320.601,35.471,0.95811,0.21079,135.156,128.398,0.18212221562862396,23.384,0.02338,10.017,32.0,147.09975,145.3108,454.77075,449.2401,145.2837,1.0878,1141.4226,1118.0386,17221.605,28.702675,440.03668,97.21552,177.14873,0.02685094308979057,1169.572
12.33272,78.05698,523.0,440.03668323132166,9.96990248833066,0.27953258,2026-06-25 16:00:02.401084231,55.0,0.18127096,29.54,0.0,21.1,32.43555555555554,304.04,254.73146844444446,49.30853155555556,509.462936888889,2026-06-25 16:00:02,12.33272,78.05698,55.0,304.04,254.73146844444446,49.30853155555556,509.462936888889,32.43555555555554,29.54,21.1,29.917,290.098,303.4,0.99789,0.78917,239.434,31.747,0.97301,0.21406,102.508,97.382,0.18127095699310303,17.653,0.01765,9.97,28.0,147.09975,144.51215,452.6451,444.6827,127.12324,1.0754,1101.6947,1084.0416,16137.563,26.895939,450.0066,97.47066,165.5633,0.09730666666666661,1187.225
12.42074,78.04599,590.0,450.0065857196523,10.006760883434595,0.67202264,2026-06-25 16:10:54.976519830,55.0,0.1819411,29.54,0.0,21.37,26.68930638697854,304.66,264.0041795807156,40.65582041928445,528.0083591614313,2026-06-25 16:10:54,12.42074,78.04599,55.0,304.66,264.0041795807156,40.65582041928445,528.0083591614313,26.68930638697854,29.54,21.37,27.466,290.135,284.184,0.93279,0.82652,234.884,31.538,0.97385,0.21425,100.646,95.614,0.18194110691547394,17.396,0.0174,10.007,67.0,147.09975,145.5394,454.3185,449.4994,304.18774,1.0754,1299.0894,1281.6934,14855.87,24.759783,460.01334,98.13657,151.37955,0.08006791916093561,1204.6209999999999
12.50578,78.03132,734.0,460.0133466030869,10.013850840184375,1.4390271,2026-06-25 16:21:49.964504929,55.0,0.18207002,29.54,0.0,21.37,19.144097041132657,304.66,275.4977969772427,29.162203022757353,550.9955939544855,2026-06-25 16:21:49,12.50578,78.03132,55.0,304.66,275.4977969772427,29.162203022757353,550.9955939544855,19.144097041132657,29.54,21.37,25.008,290.23,262.091,0.86027,0.87556,229.477,31.369,0.97453,0.2144,98.398,93.478,0.18207001686096191,17.02,0.01702,10.014,144.0,147.09975,145.5394,454.6404,449.81787,653.7767,1.0754,1675.7258,1658.7058,13197.164,21.995274,470.0272,99.574745,132.53525,0.05743229112339797,1221.6409999999998
12.57114,77.9771,712.0,470.0271974432713,10.008186108440555,-0.2196957,2026-06-25 16:32:45.416559922,55.0,0.18196702,29.54,0.0,21.37,9.635570472921495,304.66,289.9821354985987,14.677864501401302,579.9642709971976,2026-06-25 16:32:45,12.57114,77.9771,55.0,304.66,289.9821354985987,14.677864501401302,579.9642709971976,9.635570472921495,29.54,21.37,22.578,290.385,237.35,0.77907,0.93737,222.485,31.15,0.9754,0.21459,95.485,90.711,0.18196702003479004,16.506,0.01651,10.008,0.0,147.09975,145.5394,454.38324,449.56342,0.0,1.0754,972.10425,955.5982,12241.566,20.40261,480.03537,99.48941,123.043915,0.028906711418764483,1238.147
12.63397,77.91451,782.0,480.03538355171185,9.970311748103427,0.6994274,2026-06-25 16:43:40.497832477,55.0,0.1812784,29.54,0.0,21.37,0.0,304.66,304.66,0.0,609.3200000000002,2026-06-25 16:43:40,12.63397,77.91451,55.0,304.66,304.66,0.0,609.3200000000002,0.0,29.54,21.37,20.163,290.587,210.024,0.68937,1.0,210.024,30.761,0.97696,0.21493,90.281,85.767,0.18127839267253876,15.548,0.01555,9.97,70.0,147.09975,145.5394,452.6637,447.86212,317.8081,1.0754,1310.1963,1294.6483,10946.918,18.244864,490.0057,100.10718,109.35198,0.0,1253.695
12.6954,77.85282,860.0,490.0056952998153,10.004115262023277,0.7823226,2026-06-25 16:54:33.100055989,55.0,0.181893,27.1,0.0,21.42,0.0,311.03,311.03,0.0,622.0600000000001,2026-06-25 16:54:33,12.6954,77.85282,55.0,311.03,311.03,0.0,622.0600000000001,0.0,27.1,21.42,17.758,290.835,189.725,0.60999,1.0,189.725,27.674,0.9893,0.21765,82.586,78.457,0.1818930059671402,14.271,0.01427,10.004,78.0,147.09975,145.73004,454.19843,449.96918,354.12903,1.051,1322.4697,1308.1987,9638.719,16.064531,500.0098,100.7206,95.69759,0.0,1267.966
12.75304,77.803,877.0,500.00981056183855,10.035720564048006,0.16993007,2026-06-25 17:05:27.914873139,55.0,0.18246764,25.55,0.0,16.5,20.436543683629193,170.2,152.80850132523153,17.391498674768457,590.4067116262732,2026-06-25 17:05:27,12.75304,77.803,55.0,170.2,152.80850132523153,17.391498674768457,590.4067116262732,20.436543683629193,25.55,16.5,15.342,291.13,173.604,1.02,0.86716,150.543,26.129,0.99548,0.21901,65.94,62.643,0.18246763944625854,11.43,0.01143,10.036,17.0,147.09975,127.56957,455.63333,395.13968,77.18197,1.0355,960.8974,949.4674,8689.252,14.482086,510.04553,100.60034,86.373985,0.061309631050887575,1279.396
12.79338,77.72383,896.0,510.04553112588655,9.954725635572686,0.18932372,2026-06-25 17:16:24.798400968,55.0,0.18099502,25.55,0.0,16.5,0.8898344976261185,170.2,169.44275084252016,0.7572491574798335,654.6765164650153,2026-06-25 17:16:24,12.79338,77.72383,55.0,170.2,169.44275084252016,0.7572491574798335,654.6765164650153,0.8898344976261185,25.55,16.5,12.942,291.471,147.379,0.86592,0.99422,146.527,26.004,0.99598,0.21912,64.213,61.002,0.18099501729011536,11.041,0.01104,9.955,19.0,147.09975,127.56957,451.95605,391.95065,86.2622,1.0355,963.1899,952.1489,7737.1025,12.895171,520.00024,100.50553,76.98186,0.0026695034928783555,1290.437
12.85589,77.66444,918.0,520.0002567614592,10.066273176113668,0.22100057,2026-06-25 17:27:16.380442569,55.0,0.18302315,25.55,0.0,16.5,0.0,170.2,170.2,0.0,657.602302537597,2026-06-25 17:27:16,12.85589,77.66444,55.0,170.2,170.2,0.0,657.602302537597,0.0,25.55,16.5,10.557,291.85,120.483,0.70789,1.0,120.483,25.19,0.99924,0.21983,52.972,50.324,0.18302315473556519,9.21,0.00921,10.066,22.0,147.09975,127.56957,457.02045,396.34265,99.882545,1.0355,987.0859,977.87585,6759.227,11.265378,530.0665,100.44169,67.29504,0.0,1299.647
12.93155,77.61384,907.0,530.0665299375729,6.993839340825275,-0.109275796,2026-06-25 17:38:15.263777731,55.0,0.12716071,25.51,0.0,16.5,0.0,170.2,170.2,0.0,657.602302537597,2026-06-25 17:38:15,12.93155,77.61384,55.0,170.2,170.2,0.0,657.602302537597,0.0,25.51,16.5,8.151,292.277,93.236,0.5478,1.0,93.236,24.299,1.00281,0.22062,41.139,39.082,0.1271607130765915,4.97,0.00497,6.994,0.0,147.09975,127.56957,317.5284,275.3707,0.0,1.0351,613.70984,608.73987,6150.487,10.250812,537.06036,100.26716,61.340992,0.0,1304.617
12.9628889,77.5775128,899.0,537.0603692783982,0.0,-0.11438639,2026-06-25 17:45:53.042352768,55.0,0.0,25.51,0.0,16.5,0.0,170.2,170.2,0.0,657.602302537597,2026-06-25 17:45:53,12.9628889,77.5775128,55.0,170.2,170.2,0.0,657.602302537597,0.0,25.51,16.5,6.477,292.603,74.179,0.43583,1.0,74.179,23.703,1.00519,0.22114,32.808,31.168,0.0,0.0,0.0,0.0,0.0,147.09975,127.56957,0.0,0.0,0.0,1.0351,0.0,0.0,6150.487,10.250812,537.06036,100.26716,61.340992,0.0,1304.617
